actual_2024,product,best_model,ARIMA_pred,ARIMA_smape,Prophet_pred,Prophet_smape,Share x Demand_pred,Share x Demand_smape,Naive Last_pred,Naive Last_smape,Naive Drift_pred,Naive Drift_smape
17.622,070690,Prophet,21.289085388183594,18.84853815615847,19.684808969108214,11.058619196384857,35.32151124594015,,30.561999999999998,53.710775361115715,31.901681818181817,57.668094511257706
28.212,070700,ARIMA,5.5159454345703125,134.5830839857016,5.17567312294713,137.99300593499675,4.0547716640533995,149.73439913642684,3.1260000000000003,160.0995596400536,3.2520000000000002,158.65751334858888
14.025,070810,ARIMA,17.296144485473633,20.887771115712262,25.492894925564805,58.03899700206969,30.400851067229883,,28.348000000000003,67.60437070776202,29.69055,71.67037816063163
88.68900000000001,070820,Naive Drift,48.55497360229492,,34.59586929725614,,11.305411722455172,,72.834,19.631879051280624,76.1827619047619,15.170867285887713
15.566,070890,Prophet,8.488595962524414,58.84450562796189,17.589287216221553,12.204914426026383,18.056157439176005,14.812597577539815,8.42,59.58475777536897,8.429260869565217,59.48457213471501
10.995000000000001,070930,ARIMA,9.56484317779541,13.912137459775542,8.791227238549755,22.27582585483106,2.7882491575196258,119.08296438221284,1.314,157.2995369242018,1.343,156.45971794456153
9.881,070940,Naive Drift,2.8127388954162598,,2.6640494284589553,,1.5930917289518993,,4.595,73.03122409505389,4.8786875,67.78344731214668
252.375,070951,Naive Drift,12595.70703125,,34191.24416063945,,653.2850642647159,,132.386,62.37066646567611,136.0941,59.86622874251775
142.874,070960,Prophet,19.54449462890625,151.86633228300383,42.44898781671824,108.37836510881277,10.004396374105289,173.82391073850945,9.174999999999999,175.86304415024102,9.467038461538461,175.1425129902115
0.068,070970,ARIMA,0.2344396859407425,110.06471285210453,,,0.714624780545737,,0.313,128.60892388451444,0.335,132.50620347394542
1475.017,070990,Naive Drift,5252.5234375,,23627.884999999995,,4699.17450314781,,1312.061,11.693680621783828,1360.5588518518518,8.073009090791778
33.144,071021,Share x Demand,89.66908264160156,92.05058846467603,,,60.4903677118688,58.41096251329192,118.541,112.5978178461944,126.86436363636363,117.14433109178384
1.145,071022,ARIMA,1.419893741607666,21.435097848175467,,,0.5352787383022493,72.5738233543099,0.067,177.8877887788779,0.0,200.0
28.772,071120,ARIMA,10.864078521728516,90.36172167463214,10.094512384987892,96.1109524312567,0.6493378185439004,,4.79,142.9116262439664,5.092733333333333,139.8461723208608
25.262999999999998,071190,Naive Last,110.89733123779297,,46.304449432666544,,79.22455986928982,,18.964,28.484862188256045,16.842299999999998,39.99829000149625
17.485,071220,ARIMA,8.588080406188965,68.24601815517873,8.296089167433802,71.2841166088007,0.5021069085488261,188.83407073518453,0.118,197.31863886837476,0.0,200.0
10.651,071290,Naive Drift,15.654873847961426,,23.108433673047386,,79.43208437596026,,6.256,51.99029987579109,6.388705882352942,50.027789764391116
7.54,071310,Naive Last,21.36655616760254,,13.396223296882573,,28.889276500425847,,4.176,57.42574257425742,1.9132500000000001,119.04371512442809
12.914,071320,ARIMA,70.46392059326172,138.04594833686144,105.52309214460112,156.3852851630867,280.1576789131742,,223.855,178.18295469423785,232.083125,178.91567094919992
0.6799999999999999,071333,Naive Last,5.679544448852539,,5.1155706867727115,,99.96764877864855,,0.28200000000000003,82.74428274428273,0.0,200.0
125.762,071340,Prophet,66.76371002197266,,148.76944978380237,16.76124888563484,373.5590309531007,,94.743,28.13450942155507,99.40299999999999,23.413052650278694
33.094,071350,Prophet,15.717711448669434,71.19721081529187,22.438908272667128,38.373973410563224,2.321194013338832,,10.855,101.20366788777902,11.29807142857143,98.19739367872964
0.219,071420,Naive Last,2.3036882877349854,,,,1.2917914504279178,,0.595,92.3832923832924,0.6318181818181818,97.04028208141897
0.5820000000000001,080110,Naive Last,6.130875587463379,,,,1.907982260500382,,1.393,82.12658227848101,0.08683333333333332,148.06877647645155
141.623,080212,ARIMA,125.24126434326172,12.27720444103134,63.4862561812617,76.19036339314333,4.561293005229039,,34.031,122.50446901294589,30.798923076923074,128.54986761008885
0.087,080240,Naive Last,14.11709213256836,,32.65999237946498,,160.93354773104826,,0.356,121.44469525959369,0.0,200.0
1.7389999999999999,080290,Naive Last,16.566099166870117,,144.67721781102574,,24.72667000132801,,0.21800000000000003,155.44200306591722,0.14341176470588238,169.5259523139902
167822.551,080410,ARIMA,148157.84375,12.446789469681176,197823.96087485168,16.41006212312515,141737.2748972305,16.85314044040679,134118.79999999996,22.32470040183403,136073.45632142853,20.89470997556786
225.83700000000002,080420,Prophet,302.4888610839844,,222.91002469446698,1.3045101781012984,172.85619479613075,26.577230760590563,156.434,36.31088939521963,161.6721923076923,33.116534506030085
1.446,080450,ARIMA,3.36470365524292,79.76810848250156,,,4.252980864040096,98.50816947822437,21.405,174.6881974530655,22.857307692307693,176.20077039212768
86.756,080510,Prophet,465.1626281738281,,38.48262938051089,77.09022505000554,5.822070064647288,174.84471188227735,254.713,98.37320518114382,263.668652173913,100.97043748287015
47.651,080520,Naive Last,66.91895294189453,,26.78624321803914,,22.05931935263453,,50.428999999999995,5.664763458401288,52.844899999999996,10.33654109272118
22.964,080530,ARIMA,18.226499557495117,23.002879272644485,54.01492496331494,,67.06122701141769,,0.257,195.57297274019206,0.21742857142857142,196.24822826153942
0.344,080540,Prophet,1.889756202697754,138.3997233745484,0.5303969754615886,42.63440535420216,1.8295293453434243,136.69282621152797,1.952,140.06968641114986,1.9444375,139.87163730711455
185.005,080610,Naive Drift,41.51004409790039,,30.875231787192536,,11.422575686670218,,43.268,124.18201013698508,45.629,120.86335926186081
3.114,080620,Naive Last,6.717843532562256,,5.038645909890222,,1.5734691041092264,,3.959,23.89368019228051,2.383909090909091,26.558857086164984
1320.7599999999998,080710,Prophet,2494.12109375,,1216.5788336212559,8.211845024265676,336.79332004975544,,2067.1279999999997,44.06096069291547,2153.036333333333,47.91739373705367
1.588,080810,Naive Last,15.231563568115234,,88.0871312703842,,7.40893512007306,,0.642,84.84304932735427,0.0,200.0
0.966,080940,Naive Last,7.1991801261901855,,1.9765374583247817,,2.3143275989871164,,0.178,137.76223776223776,0.0,200.0
23.945,081010,Prophet,8.277414321899414,,16.947822998031466,34.22202963246323,9.232396139746312,,9.823,83.64131722340677,10.305,79.64963503649636
54.544,081090,Naive Drift,95.50988006591797,,80.36593387885148,,97.55640951271012,,41.389,27.425390637215546,43.11908695652174,23.39658390803164
105.397,081190,Prophet,228.82559204101562,,127.87304593749066,19.270408977853553,82.46422267573914,24.41459391951723,135.201,24.77493578500236,144.55221428571429,31.330536003170927
0.032,081310,ARIMA,107.16038513183594,199.88058853262518,1844.0829408389238,,421.0389930649055,,328.271,199.96101162645485,344.62515,199.9628616438104
394.396,081320,Naive Drift,55.8328971862793,,,,95.02317682091194,,89.13699999999999,126.26190973521973,96.40191666666665,121.4324972514995
3.749,081340,ARIMA,3.985020637512207,6.103439558137186,7.46555096172678,,4.529547335660731,18.857108717575116,2.157,53.91127666779546,2.2565333333333335,49.70305163016329
