year,product_sector,value,global_demand_index,demand_growth_rate_pct,demand_3yr_ma,value_std,global_demand_index_std,demand_growth_rate_pct_std,demand_3yr_ma_std,value_minmax,global_demand_index_minmax,demand_growth_rate_pct_minmax,demand_3yr_ma_minmax,value_robust,global_demand_index_robust,demand_growth_rate_pct_robust,demand_3yr_ma_robust
2024,Chemicals,9135.156964,0.0483843401834706,0.7441104096035378,9641.643068,-0.26001728772710264,-0.2879768992345665,-0.072566188315226,-0.24784252646610816,0.04357084834107889,0.04827542093704593,0.44305907767665825,0.04850853071553345,0.3846990556364842,0.3212874848387572,-0.0324039631010873,0.4081021490222498
2015,Clothing,423.878663,0.0024538535544465,,423.878663,-0.4718096201544881,-0.4814956461437796,-0.04417860417700942,-0.47667545352524354,0.0019186691629372583,0.0023396772339710336,0.44700745750707577,0.0020079019154047844,-0.28195950763625005,-0.27066782964495345,0.0,-0.2561029015016916
2016,Clothing,468.912528,0.0030403457693252,10.624234935835863,446.3955955,-0.47071473752337345,-0.4790245806962906,0.29771950225973715,-0.47611646597186535,0.0021339944629967128,0.002926236577095701,0.4945614719994693,0.002121492529559785,-0.27851314641322816,-0.263109077082524,0.3902710977928244,-0.2544803974289368
2017,Clothing,512.172829,0.0031518327938461,9.22566543157064,468.32134,-0.46966297454052297,-0.47855485283435484,0.24530414318921578,-0.4755721547840936,0.002340839629261863,0.0030377363621072167,0.48727111063759754,0.0022321007921888365,-0.27520251287416475,-0.26167222453632394,0.33043982250776516,-0.2529004926284303
2018,Clothing,752.832321,0.00427128194005,46.98794593806928,577.9725593333334,-0.46381195780448103,-0.47383828194862265,1.660552713984964,-0.4728500403566474,0.003491530944054762,0.004157313637305378,0.6841155791471396,0.0027852555945544785,-0.25678527195600365,-0.24724468587900642,1.9459229239807685,-0.24499934757011196
2019,Clothing,885.503,0.0055378416765781,17.622872358053286,716.83605,-0.4605864113830208,-0.46850189056487235,0.5600132905707025,-0.46940272519054643,0.00412588364206917,0.005424018340691296,0.5310434599829624,0.0034857768217924183,-0.2466322219449157,-0.23092117567532564,0.6896751681318258,-0.23499325197233842
2020,Clothing,663.289,0.0057698373180727,-25.094663710907817,767.2081069999999,-0.46598897341029716,-0.4675244241993829,-1.040947537499757,-0.4681522283521757,0.003063387757529576,0.005656040535753175,0.30836859578653875,0.0037398874956544414,-0.26363786231827885,-0.2279311996703032,-1.1377954382605528,-0.23136358937795365
2021,Clothing,764.458754,0.0050227339903259,15.252741112848245,771.0835846666668,-0.4635292909813355,-0.4706721918458485,0.47118589952376816,-0.4680560188094654,0.003547121668376251,0.004908851696665089,0.5186886122618362,0.0037594380222770473,-0.2558955218123448,-0.23755991945505547,0.5882801537538415,-0.23108433383113183
2022,Clothing,713.6412670000001,0.0034118416329613,-6.647511946733486,713.7963403333333,-0.4647647875098522,-0.477459358568481,-0.34958820169356547,-0.46947818661805435,0.0033041425095467255,0.0032977749611013425,0.40452856641937296,0.0034704424733908515,-0.25978449329298986,-0.25832121248696055,-0.34862006151912506,-0.23521228452991075
2023,Clothing,938.771994,0.0047703283331808,31.546764097093604,805.6240050000001,-0.45929131276540175,-0.4717356516536671,1.081850627174362,-0.4671985456587693,0.004380584457042863,0.004656417149879842,0.6036249098369805,0.003933683229026911,-0.24255564101385452,-0.24081294116500573,1.2853439548007917,-0.22859545251190702
2024,Clothing,880.4858489999999,0.0046634914991207,-6.2087647876721945,844.2997033333332,-0.46070839050889817,-0.4721857868855894,-0.33314490744666936,-0.46623841336781247,0.004101894594171135,0.004549568087576821,0.40681563569000745,0.004128789570734727,-0.24701617554642086,-0.24218986173228152,-0.3298503100164099,-0.22580859519630828
2015,Electronic Data Processing And Office Equipment,631.5112310000001,0.0036558482748216,,631.5112310000001,-0.46676156815280195,-0.47643128630023523,-0.04417860417700942,-0.4715209316476316,0.00291144526613682,0.003541809531274171,0.44700745750707577,0.003055340811342316,-0.26606975820009454,-0.25517643787167804,0.0,-0.24114150801629847
2016,Electronic Data Processing And Office Equipment,459.314801,0.0029781158075794,-27.26735829025978,545.413016,-0.4709480815765761,-0.47928677396052755,-1.1223754294851036,-0.47365833782198885,0.0020881038105696175,0.002863999492683866,0.29704293155308503,0.002621003269161591,-0.27924764331155016,-0.2639111011689021,-1.2307440454560596,-0.2473454927062387
2017,Electronic Data Processing And Office Equipment,893.830115,0.0055004930153846,94.60076467250616,661.552049,-0.4603839589934514,-0.4686592515388868,3.4449781449086205,-0.47077516206488307,0.004165698979615804,0.005386665404675299,0.9323082166762338,0.0032068869851534505,-0.24599496271265478,-0.23140252782517146,3.982815374523923,-0.23897685483568049
2018,Electronic Data Processing And Office Equipment,362.101353,0.0020544242408218,-59.488794691147774,571.7487563333333,-0.47331157659806616,-0.48317856017157507,-2.3299651513901445,-0.47300454756635185,0.0016232866144347935,0.0019402022027928327,0.12908137208489323,0.0027538585290283577,-0.28668721478833664,-0.27581570249181575,-2.609187966549852,-0.24544781654853623
2019,Electronic Data Processing And Office Equipment,330.569,0.0020673434027719,-8.70815663591291,528.8334893333332,-0.4740782046815734,-0.4831241279150241,-0.4268167062267371,-0.474069928035157,0.0014725175571641007,0.0019531228434337988,0.3937869877014582,0.0025373649398080745,-0.2891003294221758,-0.27564919943172833,-0.43677513660619677,-0.24854016473987445
2020,Electronic Data Processing And Office Equipment,250.006,0.0021747593410144,-24.37100877577753,314.225451,-0.4760368868735301,-0.4826715527456239,-1.0138265162331472,-0.479397617421056,0.0010873129528360056,0.0020605510762018524,0.3121408115844039,0.0014547370606827444,-0.29526567186414276,-0.2742648153293678,-1.1068372359666172,-0.2640041901457218
2021,Electronic Data Processing And Office Equipment,272.51082,0.0017904816331602,9.001711958912995,284.36194000000006,-0.4754897400422653,-0.4842906285696997,0.23691085158043887,-0.4801389853204879,0.0011949176880565785,0.0016762293850042455,0.4861037022685883,0.0013040853431224326,-0.2935434182006145,-0.27921741322451327,0.3208590173831287,-0.2661560671042843
2022,Electronic Data Processing And Office Equipment,244.027901,0.0011666709742501,-10.452032326643046,255.514907,-0.47618222897912516,-0.48691892767734746,-0.49217339406042193,-0.48085511894121485,0.0010587292201059786,0.001052347326484251,0.38469663937280235,0.0011585614270641694,-0.2957231650990891,-0.28725712849589635,-0.5113787270582955,-0.26823469964134916
2023,Electronic Data Processing And Office Equipment,280.426733,0.0014249760307732,14.91584849553742,265.6551513333334,-0.475297284971995,-0.48583061195227356,0.4585598931288754,-0.4806033852572174,0.0012327669009093846,0.0013106819478761237,0.5169324829362271,0.0012097156676120371,-0.29293762752268765,-0.2839280749153875,0.5738677739140438,-0.26750402339450413
2024,Electronic Data Processing And Office Equipment,367.14504,0.0019445829537509,30.923694781980718,297.19989133333337,-0.47318895231758135,-0.4836413540540902,1.0584993373186433,-0.479820280496631,0.0016474025417859317,0.0018303483435977868,0.6003770194412483,0.0013688486396525143,-0.2863012304341654,-0.2772313446590002,1.258688839269885,-0.26523100200830996
